90	40	37	2
34	53	69	13
18	35	50	15
69	77	9	12
33	92	61	33
60	60	83	100
83	41	36	27
26	55	84	5
37	73	94	67
16	95	76	25
17	32	62	2
67	6	22	2
99	24	78	64
55	64	37	11
16	40	32	79
78	49	15	87
32	12	70	50
62	77	30	46
94	84	78	18
15	7	79	35
6	2	76	90
83	53	23	100
63	78	92	42
72	70	28	19
37	68	72	100
8	68	12	70
41	93	56	17
61	8	29	13
19	37	10	41
77	88	56	51
42	45	27	37
90	95	29	40
49	52	86	24
80	15	93	10
85	16	46	55
58	70	93	46
10	35	82	98
93	20	67	45
5	70	32	39
66	16	26	43
74	86	40	36
13	99	3	62
100	89	6	47
2	88	28	4
76	4	100	87
73	35	51	25
18	63	97	87
30	16	89	86
67	29	92	28
26	36	81	32
54	99	12	23
26	93	43	64
93	71	93	16
13	88	81	55
45	73	16	42
73	77	94	92
7	78	81	68
27	15	27	26
10	82	90	59
39	38	83	41
4	80	97	70
73	26	6	60
11	25	89	94
43	23	94	82
27	23	63	44
88	3	10	77
94	10	13	73
56	10	1	74
23	65	93	82
15	49	20	30
47	23	69	16
76	63	55	30
27	86	79	88
77	50	49	46
37	81	43	9
39	19	95	38
75	48	45	14
4	2	61	71
38	100	4	41
35	12	62	10
46	66	58	37
18	2	50	95
15	1	79	41
25	93	18	56
81	45	64	96
50	93	19	19
82	100	7	3
42	46	69	45
5	43	60	49
44	52	3	70
2	32	42	44
85	87	79	8
99	22	52	68
92	83	2	41
66	53	36	93
86	99	21	74
17	7	4	25
67	78	75	68
49	23	9	31
58	12	62	95
89	43	63	22
79	3	30	40
66	57	19	41
35	82	51	41
1	98	98	66
86	34	82	81
27	62	18	35
99	23	15	26
97	72	97	1
19	31	23	39
82	4	62	31
12	85	89	25
68	91	8	51
91	3	86	4
49	94	77	66
79	91	10	81
41	55	99	83
96	100	33	51
76	50	91	94
50	26	50	90
86	59	76	68
82	46	87	4
41	6	81	10
6	90	13	30
56	73	40	94
22	63	53	62
11	6	20	39
13	81	43	74
41	94	35	25
45	25	64	26
45	81	46	70
63	40	29	67
33	45	31	99
24	93	78	8
33	10	61	80
16	2	24	10
99	32	97	96
35	97	32	25
45	49	95	37
52	82	31	59
44	63	57	65
10	64	33	39
14	17	75	72
76	6	50	85
46	91	95	80
12	34	43	88
40	9	18	29
48	52	94	56
28	97	29	18
19	48	55	16
36	64	84	97
10	57	66	45
51	62	64	69
37	99	50	21
78	9	90	18
88	9	6	37
89	10	38	57
21	84	83	67
67	47	4	26
55	50	17	18
63	70	52	19
36	13	36	63
86	5	47	50
22	45	6	83
27	78	23	6
76	26	4	26
31	12	22	45
93	83	36	46
73	33	6	85
79	65	75	4
15	83	77	80
49	64	23	94
49	59	34	25
11	41	34	26
76	57	95	19
39	30	30	90
57	62	48	69
87	6	85	55
80	97	61	17
18	56	51	84
70	41	76	77
69	2	100	74
74	39	22	86
31	16	28	74
56	62	73	86
27	63	46	1
78	97	72	5
82	99	89	93
9	85	79	77
43	35	83	22
13	62	68	23
90	63	41	63
96	89	31	71
100	14	20	76
1	78	16	94
15	42	22	18
29	24	62	87
71	98	72	61
39	87	64	17
13	50	85	39
51	19	70	53
77	26	99	82
71	16	79	19
22	54	60	90
69	10	94	74
39	63	40	58
38	96	88	11
54	81	39	20
42	86	75	96
16	2	76	95
47	82	83	25
7	97	99	71
38	44	67	30
88	57	58	96
92	69	70	28
46	45	69	41
13	90	55	91
37	82	97	26
95	79	39	7
79	17	97	28
18	29	69	43
38	81	84	90
38	24	46	35
86	20	31	85
10	16	22	4
38	80	79	79
15	40	59	60
55	44	80	16
1	79	17	21
63	78	14	13
96	55	22	44
12	82	85	20
93	30	83	47
36	54	100	87
15	95	44	27
79	84	49	43
85	12	21	33
21	11	48	61
95	72	17	34
93	74	52	9
26	19	11	39
58	11	58	16
87	31	90	35
28	13	31	85
12	59	26	64
56	71	1	66
80	24	65	91
24	38	95	71
94	86	89	3
15	54	43	65
70	21	14	74
10	56	5	61
5	97	92	51
68	26	64	55
62	2	33	80
52	30	3	99
47	12	81	3
32	2	42	8
28	4	73	33
88	100	19	46
70	38	82	4
64	20	73	87
31	12	62	57
84	18	40	18
59	64	73	18
58	46	61	48
19	95	54	39
80	100	89	3
82	33	47	63
58	19	77	33
32	16	40	22
41	80	49	97
1	81	24	68
20	75	86	96
26	76	49	13
12	43	95	75
42	35	85	67
80	68	18	91
51	93	20	19
60	74	47	73
36	97	93	35
85	37	84	13
85	50	42	45
94	58	81	92
36	71	41	94
100	96	22	67
63	62	61	8
99	32	18	71
96	39	58	77
29	79	36	14
88	1	50	83
20	26	88	83
44	83	83	62
96	73	75	3
83	31	91	96
48	18	84	18
56	67	92	97
23	82	44	96
48	79	73	97
68	16	83	44
93	43	38	95
78	53	6	63
36	92	43	19
1	61	97	39
78	25	15	55
27	85	76	69
2	59	61	30
5	25	18	24
95	59	41	31
68	26	50	48
77	88	37	11
99	26	63	98
43	66	59	31
21	91	46	43
55	51	42	68
49	78	59	15
6	35	61	44
43	92	87	49
98	19	75	91
30	90	28	41
46	94	94	5
49	59	61	43
76	17	56	9
87	92	86	83
22	48	75	5
16	25	92	94
30	71	4	26
36	82	10	76
56	54	12	8
83	67	62	96
89	61	94	92
29	89	95	30
38	81	44	19
12	100	16	100
95	64	94	27
66	39	66	64
18	23	90	96
96	87	99	60
71	50	100	78
71	89	16	1
71	44	43	68
52	38	63	39
62	49	95	28
96	35	74	68
54	8	12	61
97	23	2	44
27	60	94	45
52	69	51	95
6	82	88	73
41	92	12	33
32	7	95	84
85	72	90	85
76	11	28	16
7	85	38	90
31	11	83	30
38	67	23	87
12	24	75	1
30	34	56	79
95	86	59	26
22	83	84	23
33	69	6	42
43	28	23	36
76	48	14	15
41	49	12	70
48	1	58	85
26	83	97	69
10	59	67	46
49	57	49	49
24	85	21	54
21	66	71	43
71	26	65	6
10	94	89	7
56	70	14	52
67	13	42	49
13	23	80	11
69	34	90	76
65	96	87	97
4	40	17	59
86	23	75	83
30	71	30	25
18	90	42	51
17	17	37	37
52	9	3	53
44	92	26	96
67	1	71	6
99	10	9	14
70	74	64	6
79	11	41	90
79	29	88	3
53	79	77	72
28	76	49	85
88	36	11	63
37	49	86	68
55	8	97	19
77	83	7	90
21	97	89	31
84	56	72	20
84	31	34	46
29	30	76	7
38	22	26	1
100	6	6	32
93	25	43	32
44	91	6	93
43	97	91	35
98	89	28	1
63	93	39	42
94	39	79	46
48	26	77	40
43	61	57	32
77	92	92	51
84	80	76	39
96	5	67	22
76	60	17	42
44	34	20	20
14	76	77	38
63	72	79	64
1	84	62	89
8	92	43	63
6	17	35	17
69	6	98	71
99	92	66	99
43	28	25	72
23	80	21	46
71	37	94	64
51	81	97	94
95	25	57	69
79	4	84	62
31	21	73	33
39	74	29	17
70	89	4	67
43	62	100	23
45	31	12	41
50	80	39	35
77	63	4	70
66	78	3	100
32	38	42	52
37	29	96	89
64	94	55	75
6	86	21	92
14	71	9	17
41	59	11	52
68	94	75	91
8	91	42	60
50	52	49	50
58	83	73	91
85	41	44	76
68	31	68	67
64	73	7	14
90	21	54	52
48	44	90	12
2	29	72	45
1	29	68	32
14	84	24	39
23	29	54	4
87	95	10	96
60	9	35	55
87	100	87	47
44	8	69	81
61	50	9	27
10	68	4	10
18	17	75	60
31	34	66	64
34	38	70	13
32	41	8	28
76	27	17	87
13	16	20	13
2	75	24	61
75	36	84	86
35	6	2	39
85	48	63	43
57	93	45	24
68	93	15	2
35	33	10	77
24	24	33	87
94	80	61	66
76	69	36	70
3	30	54	52
39	6	95	13
5	77	28	31
88	27	35	50
30	25	11	8
14	66	3	31
55	17	16	84
90	28	10	30
52	5	49	2
51	52	82	2
31	32	1	46
15	57	23	24
86	9	63	77
11	57	66	55
8	58	89	36
29	29	32	2
75	83	20	25
38	12	22	87
78	29	58	99
73	43	48	66
91	63	65	21
94	63	24	48
85	26	100	18
7	14	5	19
75	76	28	16
76	98	77	3
72	71	52	79
82	1	97	29
56	100	22	27
74	68	71	53
87	57	14	11
20	21	71	40
70	90	54	42
47	54	35	91
12	1	62	13
56	64	68	10
76	46	60	47
68	81	16	81
20	14	94	77
90	27	85	18
50	97	89	95
78	18	67	81
88	78	10	60
20	58	49	60
59	29	49	84
76	14	70	64
46	71	98	32
73	89	37	41
13	34	30	14
88	59	97	22
59	58	98	65
85	83	23	36
58	12	30	20
47	73	16	47
26	96	1	69
68	54	64	12
57	77	68	76
56	97	44	63
92	23	84	68
3	2	1	42
82	73	26	8
55	87	86	100
52	4	75	62
27	21	70	17
85	61	62	37
9	27	43	92
16	41	88	84
78	51	6	40
78	38	17	50
11	90	17	94
45	72	90	46
64	16	72	65
68	88	8	32
63	93	45	11
3	34	15	10
45	3	10	6
99	77	81	91
42	62	44	15
42	37	25	78
19	81	10	57
9	98	74	27
54	23	81	93
32	34	25	11
32	6	14	29
42	53	83	28
88	88	70	18
93	64	28	16
100	52	90	3
51	67	86	72
74	8	3	32
69	38	69	5
96	21	46	84
89	24	5	88
82	47	31	85
37	22	83	21
84	94	71	56
54	67	56	56
72	97	3	34
21	47	18	10
56	39	58	33
60	70	52	41
77	84	5	98
87	45	83	62
12	76	68	12
16	7	78	95
12	78	29	35
49	85	100	33
79	53	50	66
44	19	24	58
48	44	51	48
50	43	29	49
76	40	58	100
77	28	96	3
100	58	99	4
85	58	62	66
57	31	17	60
8	22	16	82
93	81	8	48
45	79	22	86
37	89	64	36
6	68	26	18
79	37	40	36
34	70	84	95
60	89	3	93
60	83	74	30
44	66	49	77
3	25	12	10
26	53	51	92
99	81	57	57
73	69	78	32
51	64	7	64
74	9	33	72
83	91	9	89
89	47	95	19
63	27	35	53
88	37	37	66
27	57	7	51
58	16	10	31
37	9	21	93
64	68	96	32
37	22	20	25
9	73	15	79
31	69	61	38
7	84	10	69
44	55	51	19
52	87	26	65
42	68	22	61
30	19	68	22
28	92	61	5
53	9	81	73
70	73	22	91
95	74	88	61
98	97	4	60
31	100	12	1
98	48	92	50
33	75	32	27
6	56	68	12
97	90	8	30
45	72	66	70
80	87	30	91
63	3	17	47
40	63	89	7
94	45	52	44
66	39	91	56
8	90	29	83
4	48	88	16
36	12	98	14
60	87	77	72
33	11	18	45
71	48	72	27
48	28	72	98
15	20	39	35
51	59	37	95
56	21	33	4
31	40	8	69
45	92	92	13
48	12	17	27
26	98	22	83
21	61	15	62
74	45	41	29
66	77	46	1
35	91	27	27
22	28	20	67
50	10	48	46
27	23	51	63
17	16	89	16
99	15	22	65
82	52	60	93
30	9	40	71
35	33	38	23
64	47	79	100
53	69	11	4
74	29	26	51
94	64	52	10
57	94	63	49
68	17	53	49
41	100	85	47
58	77	46	67
73	15	16	35
95	62	53	39
51	56	65	29
78	79	6	68
7	67	71	38
65	41	87	34
85	99	56	83
78	42	53	100
91	53	57	70
90	29	3	71
9	68	9	83
25	81	74	87
79	7	23	15
85	92	91	94
99	88	71	92
78	24	26	22
81	42	17	36
83	2	67	24
52	3	41	50
44	61	57	41
77	39	23	92
95	16	71	71
76	76	56	49
48	7	53	30
11	10	82	44
82	77	47	89
66	4	7	84
65	74	55	41
76	52	12	10
84	37	83	57
30	75	91	25
60	49	1	89
81	13	68	9
77	77	21	27
9	88	15	78
33	17	90	3
92	24	61	30
77	80	6	64
97	90	25	66
12	16	76	51
84	59	26	86
78	4	27	40
18	87	2	5
41	83	94	82
16	61	79	1
98	85	83	56
93	19	52	11
13	76	63	25
19	35	95	41
68	24	65	23
58	98	52	88
32	73	26	1
65	20	20	2
64	71	24	26
32	67	82	40
17	91	7	57
29	98	85	8
35	39	97	75
35	98	99	52
39	47	83	76
66	68	70	40
30	86	37	57
97	82	45	29
38	45	76	57
73	43	4	9
47	63	60	2
69	28	13	60
17	72	57	7
65	12	32	8
33	72	49	34
29	16	67	89
86	4	58	25
19	10	43	1
19	72	73	3
10	15	28	27
73	55	9	41
